queue_ahead,daily_caller,hour,minute,day_of_week,recent_arrivals,recent_services,avg_service_time,time_since_previous_call
0,58,9,34,1,5,6,366.7,3.0
0,58,11,51,1,5,5,296.15,82.0
0,283,17,50,3,5,5,248.95,65.0
0,16,9,12,4,2,2,203.55,152.0
0,36,9,31,0,2,2,291.6,144.0
0,13,8,30,0,2,2,218.6,120.0
0,184,17,54,2,3,3,287.1,97.0
0,104,15,12,0,1,1,346.65,388.0
0,59,12,23,0,2,2,308.5,10.0
0,59,10,10,4,6,6,280.1,39.0
0,105,12,56,3,2,2,270.85,247.0
0,167,17,40,0,1,1,291.4,570.0
0,246,16,52,2,5,5,309.6,26.0
0,98,12,28,1,2,2,417.2,255.0
0,42,10,39,4,2,2,392.05,281.0
0,168,14,24,1,4,4,344.55,89.0
0,104,13,25,2,2,2,310.35,246.0
0,74,11,2,3,2,2,215.05,389.0
0,116,13,52,2,2,2,275.45,30.0
0,8,8,16,4,4,4,325.15,317.0
0,79,12,23,0,3,3,201.65,4.0
0,226,15,51,0,1,1,359.9,373.0
0,164,17,54,3,2,2,210.65,458.0
0,135,16,4,0,2,2,420.4,117.0
0,58,12,41,3,1,1,294.45,562.0
0,53,11,2,1,2,2,232.1,341.0
0,63,12,3,0,1,1,212.0,237.0
0,15,8,42,0,5,5,245.2,20.0
0,43,10,46,3,2,2,293.2,262.0
0,126,16,50,3,2,2,205.65,175.0
0,90,12,21,2,2,2,303.25,88.0
0,126,13,11,3,4,4,347.7,98.0
0,137,14,19,3,2,2,450.7,117.0
0,165,15,50,3,2,2,316.8,66.0
0,27,9,44,4,3,3,286.1,47.0
0,84,11,14,0,4,4,374.0,92.0
0,225,16,4,3,8,8,258.35,1.0
0,122,12,40,1,3,3,240.05,154.0
0,52,11,26,0,1,1,260.9,74.0
0,153,14,20,2,4,5,284.0,85.0
0,135,14,58,0,4,4,380.15,10.0
0,107,14,12,1,3,3,260.4,34.0
0,119,13,9,1,2,2,152.95,95.0
0,2,8,6,1,1,1,233.95,386.0
0,159,16,53,0,0,0,343.7,791.0
0,119,15,44,1,2,2,362.25,282.0
0,110,14,25,3,4,4,282.05,171.0
0,109,13,25,3,6,6,368.6,47.0
0,147,15,59,2,0,0,329.25,935.0
0,161,17,28,4,2,2,375.35,378.0
0,3,8,5,4,2,2,280.7,126.0
0,3,8,16,4,0,0,260.15,715.0
0,157,17,3,3,2,2,337.4,245.0
0,42,9,59,4,2,2,304.0,184.0
0,137,13,53,4,1,1,263.65,240.0
0,14,8,34,2,5,5,200.85,238.0
0,160,13,30,1,9,9,276.95,31.0
0,55,11,50,2,4,4,217.45,102.0
0,52,10,27,2,2,2,449.6,108.0
0,131,14,50,0,5,5,300.6,97.0
1,170,14,17,4,8,7,362.5,38.0
0,50,10,1,3,4,4,273.2,58.0
0,6,8,9,2,5,5,219.85,430.0
0,243,17,31,2,2,2,327.25,137.0
0,135,13,6,0,3,3,260.35,71.0
0,14,8,52,3,4,4,285.1,140.0
1,115,12,25,4,5,4,379.5,32.0
0,86,12,42,2,3,3,332.35,264.0
0,22,8,55,4,3,3,259.5,78.0
0,141,13,9,3,2,2,235.0,146.0
0,31,9,57,2,0,0,361.95,692.0
0,83,11,5,3,2,2,207.05,80.0
0,34,10,9,4,3,3,297.05,310.0
0,64,10,45,3,4,4,328.8,114.0
0,85,12,18,4,4,4,301.75,40.0
0,69,10,58,4,2,2,225.55,201.0
0,153,15,11,4,3,3,248.35,66.0
0,133,13,35,1,3,4,238.55,23.0
0,15,8,59,4,3,3,160.55,73.0
0,201,14,55,4,6,6,229.1,100.0
0,38,10,28,3,2,2,265.5,314.0
0,35,9,49,3,3,3,292.9,14.0
0,117,16,39,2,3,3,339.7,341.0
0,133,15,35,2,3,3,361.15,85.0
0,199,17,53,2,0,0,248.7,990.0
0,166,13,52,3,7,7,198.6,27.0
0,41,10,43,2,2,2,388.2,42.0
0,160,17,8,2,3,3,238.9,147.0
0,72,11,38,4,2,2,299.9,240.0
0,57,11,13,0,4,4,333.0,307.0
0,168,16,1,2,6,6,268.25,63.0
0,238,17,28,1,7,7,260.1,63.0
0,52,10,42,3,5,5,353.15,28.0
0,219,16,4,4,7,7,276.0,10.0
0,103,11,48,1,6,6,345.3,62.0
0,183,15,16,3,5,5,225.7,200.0
0,150,16,50,3,2,2,312.85,398.0
0,29,9,10,2,3,3,387.35,114.0
2,165,13,46,4,9,6,348.35,5.0
0,110,12,35,3,6,6,186.3,42.0
0,108,12,20,1,8,8,335.05,72.0
0,193,16,48,3,3,3,231.35,81.0
0,127,16,21,0,2,2,272.2,164.0
0,73,11,34,0,1,1,269.05,334.0
0,121,14,3,3,5,5,324.2,89.0
0,155,17,34,3,2,2,372.7,421.0
0,43,9,49,1,2,2,393.9,9.0
0,4,8,7,1,3,3,280.25,70.0
4,113,12,39,3,8,4,387.5,70.0
0,139,13,56,2,5,5,343.2,27.0
0,60,11,39,3,1,1,333.45,395.0
2,59,10,42,3,3,5,398.2,78.0
0,67,11,52,3,3,5,419.2,13.0
2,73,10,10,4,5,6,309.5,252.0
0,108,12,3,2,3,3,428.05,329.0
0,36,10,12,3,3,3,359.55,148.0
0,129,15,27,2,2,2,265.55,220.0
0,103,14,10,3,5,5,295.3,197.0
0,237,15,58,1,2,2,230.0,408.0
0,36,9,56,0,4,4,372.0,89.0
0,86,11,41,4,2,2,282.2,232.0
0,119,15,4,1,1,1,409.0,410.0
0,208,14,54,1,4,4,202.05,343.0
0,150,14,20,2,5,5,356.05,11.0
0,51,11,21,3,0,0,314.25,704.0
0,256,17,32,1,2,3,272.65,347.0
0,8,8,14,3,4,4,274.1,17.0
0,11,8,39,1,2,2,185.05,276.0
0,172,17,39,3,3,3,199.75,139.0
0,37,10,32,1,2,2,296.85,288.0
0,148,15,15,3,5,5,386.9,378.0
0,134,12,49,0,7,7,226.2,41.0
0,26,9,40,4,2,2,305.6,229.0
0,98,12,32,3,3,3,374.4,23.0
0,204,16,2,4,4,4,275.45,96.0
0,88,13,34,0,2,2,262.95,535.0
0,16,9,3,4,2,2,310.35,1.0
0,66,13,8,4,3,3,280.95,316.0
0,140,17,14,1,3,3,312.85,9.0
0,173,15,4,1,2,2,193.9,68.0
0,45,11,7,0,4,4,282.45,178.0
0,67,13,43,2,2,2,374.5,88.0
0,4,8,15,4,1,1,246.2,208.0
0,19,8,50,1,3,3,218.4,6.0
0,67,12,36,2,6,6,326.8,41.0
0,69,12,29,3,2,2,251.3,157.0
1,109,12,8,0,9,8,301.2,54.0
0,94,12,31,1,3,3,329.35,132.0
0,69,11,52,1,2,2,217.1,92.0
0,148,12,53,3,3,5,231.95,191.0
0,166,14,24,3,3,3,253.1,336.0
0,78,11,41,4,2,2,279.25,332.0
0,10,8,27,3,3,3,301.15,74.0
0,265,17,33,0,4,4,368.55,355.0
0,72,12,19,0,4,4,288.15,1.0
0,73,12,34,1,1,1,222.15,582.0
0,135,13,18,1,3,7,298.6,23.0
0,171,15,21,2,6,6,215.05,93.0
0,26,9,5,4,3,3,329.1,119.0
0,19,9,7,2,5,5,414.6,43.0
0,58,11,44,3,1,1,244.45,515.0
0,147,17,7,2,3,3,364.85,240.0
0,45,9,51,3,5,5,214.25,48.0
0,22,9,8,1,2,2,342.65,152.0
0,28,9,42,0,5,5,246.2,71.0
0,162,17,23,4,3,3,200.05,283.0
0,31,8,55,1,4,4,289.65,293.0
1,216,16,56,2,10,9,351.3,29.0
0,81,13,32,4,1,1,203.45,127.0
0,8,8,19,2,5,5,282.85,45.0
0,61,10,41,2,5,5,409.45,50.0
0,4,8,12,0,2,2,239.0,38.0
0,155,13,48,3,1,2,260.05,130.0
0,65,11,34,2,2,2,215.85,85.0
0,204,17,45,2,4,4,337.45,109.0
0,222,17,5,4,5,5,322.8,114.0
0,59,12,8,4,3,3,329.0,112.0
0,123,17,12,4,2,2,372.95,3.0
0,201,16,22,2,4,4,324.55,18.0
0,158,17,29,3,4,4,228.55,253.0
0,164,14,39,1,2,2,199.4,124.0
0,89,13,24,4,2,2,345.1,162.0
1,11,8,27,4,4,3,338.6,19.0
0,106,11,33,0,3,3,251.3,179.0
1,141,13,50,4,5,5,385.6,98.0
0,111,14,31,4,0,0,306.85,851.0
0,155,13,22,0,4,4,232.65,233.0
0,156,15,57,4,5,5,373.45,128.0
0,135,17,23,1,1,1,404.15,353.0
0,35,10,18,2,4,4,291.1,49.0
0,145,16,31,3,3,3,296.6,151.0
0,237,16,13,0,3,3,425.65,238.0
0,142,16,15,0,4,4,353.7,159.0
0,16,9,1,3,4,4,278.35,183.0
0,10,8,25,3,3,3,438.2,190.0
0,184,15,40,0,5,5,348.75,224.0
0,120,14,25,4,4,4,319.05,211.0
0,188,16,45,0,2,2,224.4,468.0
0,34,9,23,4,4,4,326.8,225.0
0,38,11,40,0,1,1,181.15,325.0
0,214,17,58,3,5,5,185.8,96.0
0,63,11,11,3,0,0,375.4,1069.0
0,46,11,12,2,2,2,246.6,38.0
1,243,16,48,3,7,6,353.7,47.0
0,47,9,50,0,4,4,283.65,39.0
0,168,16,19,4,2,2,251.15,66.0
0,19,8,29,1,9,9,271.1,109.0
2,105,14,3,1,5,3,402.65,202.0
0,201,15,51,2,3,3,351.9,311.0
0,19,9,0,3,4,4,317.5,48.0
0,170,14,32,3,4,4,257.15,286.0
0,99,14,40,1,2,2,357.75,296.0
0,142,14,45,2,5,5,368.8,97.0
0,39,9,58,2,5,5,223.45,29.0
0,160,15,29,1,5,5,382.1,21.0
0,20,9,2,1,3,3,352.95,7.0
0,92,12,18,1,3,3,278.95,138.0
0,139,16,39,1,2,2,364.3,198.0
0,132,14,6,0,4,4,243.0,134.0
0,63,10,29,4,2,2,277.3,334.0
0,58,12,15,4,2,2,424.35,70.0
0,145,16,21,4,2,2,338.65,363.0
0,73,11,5,4,4,4,246.25,240.0
0,191,17,34,4,3,3,300.85,50.0
0,271,17,25,3,4,4,322.35,98.0
0,270,17,46,3,0,0,286.25,617.0
1,181,14,48,1,9,8,335.55,42.0
0,158,15,19,2,5,5,312.95,142.0
0,136,15,28,1,3,3,274.7,57.0
0,126,16,9,3,0,0,226.05,809.0
0,70,11,17,1,2,2,285.8,283.0
0,133,15,32,4,0,0,408.85,647.0
0,76,11,6,3,4,4,165.1,63.0
0,130,12,30,1,4,4,272.55,28.0
0,82,10,44,3,4,4,419.0,28.0
0,76,10,54,4,1,1,346.35,232.0
0,4,8,1,2,3,3,242.55,50.0
0,216,16,51,2,3,3,230.8,5.0
0,59,10,35,4,2,2,290.45,219.0
0,122,12,57,2,5,6,321.7,81.0
0,103,13,31,4,1,1,304.3,70.0
0,148,17,26,4,1,1,216.7,291.0
0,147,16,43,1,5,5,337.25,257.0
0,228,16,0,1,5,5,293.35,59.0
0,56,11,47,3,1,1,295.5,291.0
0,13,8,50,3,3,3,200.25,29.0
0,74,11,32,1,1,1,333.7,483.0
0,26,8,46,1,5,5,329.45,63.0
0,99,14,13,4,5,5,283.4,16.0
0,157,17,18,2,1,1,210.1,322.0
0,86,11,42,3,3,3,283.15,255.0
0,157,14,9,1,2,2,245.15,240.0
0,26,8,51,3,6,6,322.9,272.0
0,124,12,23,4,4,4,266.4,57.0
0,68,11,45,4,2,2,287.95,148.0
0,67,11,40,1,2,2,465.25,231.0
0,102,14,6,1,0,0,200.45,1155.0
0,143,17,18,3,2,2,389.3,204.0
0,114,12,19,0,5,5,302.25,164.0
2,158,15,24,0,8,6,274.2,42.0
0,92,12,22,3,4,4,254.05,23.0
1,180,14,27,3,6,6,286.6,100.0
0,6,8,28,4,1,1,295.4,114.0
0,193,16,45,2,4,4,297.15,407.0
0,85,12,59,3,7,7,275.85,69.0
0,164,17,20,2,6,6,338.35,93.0
0,44,9,50,2,4,4,243.5,204.0
0,184,16,43,4,7,7,395.0,1.0
0,230,16,28,0,2,2,216.95,223.0
0,110,12,1,1,2,2,176.9,32.0
2,266,17,11,1,7,5,370.65,9.0
0,152,17,21,2,4,4,250.75,78.0
0,57,10,11,3,5,5,253.7,466.0
0,143,14,26,1,5,5,284.2,137.0
0,106,13,8,1,2,4,416.9,347.0
1,195,16,4,1,7,6,428.55,8.0
0,29,9,18,0,5,5,267.2,69.0
0,140,15,45,1,2,2,374.15,179.0
0,50,9,42,3,5,5,325.2,10.0
1,218,16,14,0,9,8,288.15,10.0
0,209,17,13,0,9,9,301.45,19.0
0,157,13,52,2,5,5,325.55,50.0
0,151,15,22,4,2,2,306.5,67.0
0,5,8,14,0,2,2,217.9,94.0
0,4,8,10,2,1,1,255.6,416.0
0,37,10,37,1,1,1,274.6,227.0
0,156,14,7,3,3,3,303.5,137.0
0,135,15,3,0,2,2,291.3,420.0
0,209,15,41,1,6,6,240.15,102.0
0,112,15,10,1,2,2,283.25,393.0
0,221,15,35,0,9,9,339.9,34.0
0,42,10,50,4,4,4,201.0,11.0
0,126,14,31,4,1,1,369.9,34.0
0,12,8,17,1,5,5,249.3,81.0
0,22,9,33,2,1,1,317.8,315.0
0,212,16,53,1,5,5,240.65,99.0
1,98,14,16,2,5,4,304.1,23.0
0,40,9,30,4,2,2,262.6,497.0
0,52,10,59,4,4,4,256.95,94.0
0,103,12,4,1,3,3,293.3,1.0
0,192,16,56,1,2,2,262.4,511.0
0,90,12,25,1,0,0,121.25,1404.0
0,123,14,0,3,1,1,364.1,130.0
0,101,12,30,2,3,3,276.15,31.0
0,98,13,7,1,3,3,183.65,90.0
0,32,9,40,2,5,5,239.55,76.0
0,138,13,13,3,1,1,180.35,431.0
0,6,8,9,0,5,5,244.5,10.0
1,178,17,37,2,7,6,272.25,3.0
0,115,12,5,1,5,5,351.35,3.0
0,8,8,19,4,6,6,278.25,78.0
2,197,15,52,3,2,7,370.35,418.0
0,24,9,5,2,6,6,212.7,4.0
2,16,8,22,0,6,5,356.85,46.0
0,142,16,33,3,4,4,268.25,78.0
0,14,8,49,2,3,3,219.65,361.0
0,9,8,17,0,4,4,313.8,372.0
0,53,11,16,2,1,1,327.3,84.0
0,63,10,41,4,4,4,297.4,99.0
0,129,15,0,2,1,1,240.95,39.0
0,86,11,11,0,3,3,286.4,336.0
0,120,14,29,3,2,2,330.4,103.0
0,160,17,43,2,4,4,351.85,77.0
2,56,10,34,3,5,4,389.65,162.0
0,104,15,39,2,1,1,277.95,57.0
0,53,10,41,0,5,5,254.15,83.0
1,102,11,5,2,7,6,340.85,176.0
0,83,13,25,3,5,5,318.85,59.0
0,12,8,27,1,3,3,246.1,277.0
0,226,17,19,3,3,3,271.1,23.0
0,113,12,1,4,5,5,332.05,16.0
0,71,12,9,0,2,2,384.35,9.0
0,110,12,6,2,3,3,364.55,136.0
0,95,14,9,2,5,5,274.15,203.0
0,91,11,18,4,4,4,328.5,301.0
0,43,10,20,3,2,2,290.9,84.0
0,113,16,3,2,2,2,247.45,89.0
0,69,10,47,4,6,6,252.8,20.0
0,68,10,13,3,6,5,339.05,50.0
0,133,16,32,3,4,4,376.7,68.0
0,85,11,6,1,3,3,293.55,231.0
0,110,12,16,4,4,4,250.3,268.0
0,208,15,32,3,9,9,213.15,27.0
0,54,11,16,1,1,1,382.55,481.0
0,157,16,35,1,4,4,181.95,146.0
0,130,17,3,4,3,3,470.25,9.0
0,193,14,19,1,5,5,215.05,14.0
2,96,12,37,4,6,4,385.15,65.0
0,22,8,25,1,8,8,321.55,5.0
0,111,12,55,3,2,2,283.6,152.0
0,32,9,36,1,4,4,261.6,216.0
0,120,14,52,1,2,2,180.15,414.0
3,121,14,24,2,6,3,391.1,77.0
0,8,8,34,0,2,2,220.65,192.0
0,149,16,33,3,3,3,294.6,112.0
0,161,16,15,1,2,2,380.3,73.0
0,160,14,28,2,1,1,275.3,122.0
0,175,17,11,4,1,1,302.6,537.0
0,125,15,13,1,6,6,307.7,122.0
0,171,16,30,4,6,6,352.2,119.0
0,138,13,23,4,7,7,220.7,45.0
0,134,12,37,4,3,3,243.6,48.0
0,119,15,35,0,1,1,319.15,282.0
1,149,13,21,4,10,9,265.8,43.0
0,84,14,4,0,5,5,199.2,13.0
0,154,15,54,4,5,5,316.55,8.0
0,150,16,24,0,3,3,299.7,303.0
0,201,15,41,1,3,3,244.7,10.0
0,140,13,47,3,4,4,194.6,124.0
0,155,16,5,1,3,3,291.3,106.0
0,199,16,28,0,0,0,353.95,776.0
0,132,14,51,2,3,3,184.35,204.0
0,86,12,20,0,2,2,298.55,130.0
0,121,15,16,4,5,5,214.4,25.0
0,23,8,50,4,1,1,168.0,432.0
1,204,16,25,2,6,5,333.25,3.0
0,129,11,54,1,4,4,245.95,295.0
0,106,12,3,4,3,3,198.9,125.0
0,74,11,3,3,3,3,266.1,43.0
0,35,10,4,4,1,1,502.2,107.0
0,231,16,0,4,7,7,338.4,114.0
0,121,14,2,1,7,7,294.85,18.0
0,5,8,5,4,4,4,200.35,46.0
0,220,17,47,2,4,4,277.9,241.0
0,31,9,28,3,2,3,441.9,87.0
0,92,14,15,1,6,6,418.45,95.0
0,108,12,29,4,3,3,309.0,213.0
0,127,13,0,0,2,2,302.25,15.0
2,139,12,52,4,4,4,333.4,4.0
0,217,15,13,1,4,4,268.65,21.0
0,50,11,18,4,1,1,381.75,323.0
0,31,9,34,1,3,3,273.9,334.0
0,45,9,44,0,2,2,285.95,56.0
0,19,8,42,2,7,7,248.85,16.0
0,120,16,17,0,2,2,405.65,195.0
0,47,10,25,3,3,3,350.7,144.0
0,135,13,40,2,4,4,284.75,156.0
0,162,13,26,3,4,4,260.1,94.0
0,223,15,52,1,6,6,258.25,240.0
0,65,11,39,0,2,2,193.85,138.0
0,80,13,14,1,3,3,269.05,209.0
0,39,9,16,3,2,2,416.25,68.0
2,131,12,35,3,9,7,263.15,40.0
0,31,9,22,0,6,6,247.9,6.0
0,51,9,35,1,3,3,230.65,247.0
0,125,15,56,2,4,4,316.65,223.0
0,19,8,52,3,3,3,204.25,381.0
3,173,15,30,0,7,6,376.15,49.0
0,132,13,25,3,1,1,241.1,367.0
0,122,13,42,0,6,6,422.2,20.0
0,132,16,44,4,3,3,234.25,221.0
0,141,14,26,1,2,2,199.55,426.0
0,74,10,45,0,3,5,282.35,126.0
0,120,12,34,0,5,5,301.85,150.0
0,115,14,29,2,3,3,267.0,54.0
0,14,8,42,4,4,4,272.9,31.0
1,186,14,2,4,6,5,325.7,75.0
1,277,17,19,4,6,5,410.75,116.0
0,9,8,26,2,3,3,249.35,237.0
0,57,11,16,4,1,1,299.2,577.0
0,77,12,13,1,3,3,347.45,19.0
1,80,11,18,2,9,8,406.6,114.0
0,122,13,2,3,3,4,386.95,141.0
0,132,16,31,4,3,3,217.9,225.0
0,170,14,58,4,1,1,348.65,136.0
0,75,13,10,0,0,0,237.1,1138.0
0,73,14,12,1,4,4,233.75,123.0
0,9,8,24,4,2,2,305.05,5.0
0,130,14,37,1,0,0,213.75,647.0
0,27,8,48,1,4,4,319.4,116.0
0,118,15,33,2,2,2,351.4,22.0
0,144,17,6,4,1,1,235.45,350.0
0,57,9,49,2,1,1,305.0,79.0
0,109,12,35,3,5,5,183.35,26.0
0,115,13,30,2,10,10,243.25,66.0
0,29,8,54,3,4,5,322.05,40.0
0,96,12,48,1,2,2,209.45,423.0
0,114,14,44,3,4,4,264.9,393.0
0,62,12,5,4,4,4,243.15,40.0
0,155,15,20,1,1,1,337.8,275.0
0,44,10,24,3,3,3,292.6,133.0
0,102,15,4,0,4,4,397.25,182.0
0,81,12,36,3,4,4,313.8,127.0
0,42,11,7,1,0,0,169.1,849.0
0,175,15,2,3,5,5,189.2,139.0
0,50,11,47,4,5,5,438.05,23.0
0,191,15,49,4,5,5,199.05,14.0
0,131,14,25,0,3,3,301.65,8.0
0,164,16,13,3,1,1,268.3,238.0
0,236,17,39,2,3,3,339.2,92.0
0,90,11,54,0,4,4,268.35,99.0
0,45,10,34,3,0,0,205.45,787.0
0,63,10,16,1,3,3,254.4,81.0
0,13,8,36,1,2,2,228.35,128.0
0,57,11,34,0,4,4,343.7,50.0
0,189,16,1,1,2,2,337.15,53.0
0,49,11,5,1,2,2,305.2,523.0
0,123,13,2,3,7,7,284.45,89.0
5,149,13,58,4,7,2,460.9,44.0
0,167,14,54,4,7,7,313.35,71.0
0,63,12,16,3,3,3,514.0,192.0
0,39,9,36,1,3,3,296.6,89.0
0,138,12,58,2,1,2,306.6,5.0
0,5,8,18,0,3,3,182.65,82.0
0,51,11,39,1,2,2,209.95,105.0
0,96,13,2,1,1,1,228.55,236.0
0,253,17,16,4,3,3,355.25,453.0
0,129,13,3,1,5,5,323.0,119.0
0,127,14,31,4,2,2,371.0,6.0
0,90,13,15,3,2,2,265.85,426.0
0,55,9,55,1,4,4,249.3,82.0
1,70,11,15,1,5,4,341.3,4.0
0,184,15,13,4,3,3,362.65,222.0
0,58,11,28,4,2,2,257.25,125.0
0,26,9,25,0,2,5,353.05,433.0
0,40,10,8,0,1,1,329.8,160.0
0,60,11,28,1,0,0,425.95,828.0
0,21,8,33,0,4,6,447.1,155.0
0,154,13,46,3,4,4,269.45,497.0
0,50,10,22,1,1,1,248.4,146.0
0,233,17,26,4,3,3,252.5,45.0
0,25,9,17,2,0,0,248.5,751.0
0,73,10,43,4,5,5,241.25,203.0
0,60,10,50,1,3,3,164.15,88.0
0,151,16,37,0,5,5,328.4,116.0
0,157,14,21,4,3,3,262.5,302.0
0,98,12,51,4,2,2,356.0,571.0
0,183,15,49,1,6,7,316.15,30.0
0,27,9,6,0,4,4,239.25,38.0
0,146,14,29,2,2,2,273.9,355.0
0,89,11,2,1,7,7,356.15,144.0
0,218,15,46,2,3,3,276.8,40.0
0,27,10,7,1,1,1,267.45,434.0
0,79,12,36,0,3,3,406.1,20.0
0,116,12,54,4,5,5,284.8,41.0
0,44,9,35,0,5,5,271.9,108.0
0,153,16,56,2,5,5,393.15,155.0
0,73,10,45,0,2,2,208.6,25.0
0,209,16,50,1,1,1,196.0,541.0
0,38,9,51,4,5,5,304.0,110.0
0,168,16,38,1,3,3,363.7,157.0
0,194,15,39,0,3,3,279.0,159.0
0,27,9,14,3,4,4,403.3,105.0
0,272,17,37,2,4,4,478.0,175.0
0,59,10,25,1,3,3,198.55,80.0
0,137,13,43,3,2,2,206.1,293.0
0,153,16,39,3,6,6,325.55,9.0
0,58,10,0,2,4,4,334.85,20.0
0,51,10,45,0,2,2,267.4,25.0
0,18,8,57,4,1,1,231.9,480.0
0,118,13,35,2,1,1,221.0,321.0
0,117,12,50,2,6,6,332.85,192.0
0,161,14,49,2,5,5,451.25,10.0
0,156,16,23,1,4,4,391.75,179.0
0,148,14,15,1,6,6,239.3,185.0
0,45,9,31,0,5,5,234.85,114.0
0,122,12,21,1,4,4,278.1,280.0
0,203,16,55,4,1,1,300.75,468.0
0,128,14,59,2,1,1,209.75,591.0
0,2,8,0,2,1,1,250.5,33.0
0,46,9,35,3,4,4,156.55,52.0
0,130,16,0,2,3,3,377.15,233.0
0,121,13,0,2,4,4,275.65,154.0
0,129,12,59,4,5,5,246.0,150.0
0,125,15,39,3,1,1,248.05,476.0
0,125,16,5,0,3,3,455.95,125.0
0,112,12,41,2,3,3,327.35,180.0
0,74,10,53,2,4,4,347.75,278.0
0,15,8,31,3,4,4,343.05,76.0
0,61,11,58,2,2,2,292.55,220.0
0,117,15,25,3,3,3,329.25,225.0
0,38,10,19,4,2,2,237.7,6.0
0,131,13,30,4,5,5,370.05,56.0
0,20,8,43,2,4,4,208.3,168.0
0,35,9,21,3,5,5,271.4,275.0
0,107,12,37,4,3,3,301.6,35.0
0,62,11,40,0,3,3,282.1,178.0
0,5,8,18,3,2,2,311.25,146.0
0,2,8,0,1,1,1,238.05,39.0
0,118,14,42,4,3,3,405.55,251.0
0,35,9,25,1,3,3,308.95,148.0
0,4,8,9,2,3,3,224.15,253.0
0,240,16,35,1,4,4,301.8,18.0
0,56,10,16,3,2,2,299.45,35.0
0,55,10,24,2,1,1,285.85,36.0
0,235,16,7,4,5,6,317.95,119.0
0,2,8,2,4,1,1,576.0,162.0
0,6,8,24,4,3,3,363.1,47.0
0,183,15,1,1,5,5,232.9,94.0
0,135,14,35,0,5,5,431.4,272.0
2,42,10,48,0,6,4,346.05,101.0
0,18,9,19,3,3,3,336.95,73.0
0,24,9,1,4,1,1,459.25,188.0
0,51,10,43,2,4,4,331.15,52.0
0,13,8,23,0,4,4,257.3,3.0
0,46,10,15,2,4,4,326.95,70.0
0,7,8,19,2,5,5,255.75,39.0
0,105,13,58,2,1,1,254.45,83.0
0,140,17,2,0,2,2,267.75,260.0
4,196,15,21,2,8,5,439.5,61.0
0,104,14,5,1,4,4,387.05,106.0
0,66,12,7,0,2,2,316.95,196.0
0,51,10,6,0,3,3,341.4,225.0
0,8,8,22,4,1,1,290.15,58.0
0,105,13,23,4,2,2,241.2,344.0
0,85,11,13,2,4,4,231.2,81.0
0,81,12,54,1,1,1,247.35,428.0
0,135,15,27,1,2,2,271.75,486.0
0,71,11,9,1,2,2,320.45,147.0
0,161,14,21,0,2,2,299.65,157.0
0,70,11,50,3,4,4,322.25,175.0
0,120,13,3,2,7,7,289.6,107.0
0,237,17,16,3,2,2,271.25,291.0
0,158,15,5,2,1,1,291.9,584.0
0,151,13,35,2,4,4,368.05,31.0
0,140,15,56,4,1,1,249.8,472.0
0,11,8,27,0,4,4,289.9,49.0
0,40,9,45,1,5,5,354.45,316.0
0,64,12,29,2,4,4,278.05,8.0
0,112,13,6,3,0,0,285.9,673.0
0,79,11,31,1,1,1,165.95,349.0
0,208,17,40,1,2,2,164.0,17.0
0,84,10,36,0,2,2,335.35,203.0
0,105,13,25,1,3,3,165.85,330.0
1,49,10,1,4,5,4,418.4,17.0
0,149,16,13,1,1,1,316.3,242.0
0,73,13,6,2,2,2,314.9,319.0
0,107,14,35,3,3,3,264.0,75.0
0,4,8,19,2,2,2,300.95,243.0
1,180,15,48,4,5,4,365.35,53.0
0,249,17,3,4,2,2,313.2,264.0
0,57,11,47,2,1,1,303.8,125.0
0,36,9,42,2,1,1,247.45,468.0
0,79,13,33,0,2,2,360.05,60.0
0,31,9,2,0,4,4,239.2,56.0
0,101,12,17,2,4,4,264.65,136.0
0,74,11,8,2,6,6,298.3,10.0
0,67,13,58,1,1,1,258.55,413.0
1,170,14,37,4,10,9,343.3,55.0
0,52,10,43,3,0,0,347.0,1036.0
0,48,10,55,1,2,2,426.05,358.0
0,98,14,25,0,4,4,263.15,3.0
0,160,17,10,3,2,2,199.25,93.0
0,48,10,16,0,2,2,252.15,119.0
1,265,16,57,2,6,5,324.85,38.0
0,134,14,46,3,4,4,344.85,125.0
0,45,10,40,1,0,0,491.95,718.0
0,110,12,16,1,7,7,249.25,18.0
0,52,10,6,2,4,4,294.8,98.0
0,53,10,15,1,2,2,330.4,281.0
0,114,12,5,1,4,4,353.7,134.0
0,270,17,49,1,7,7,199.0,303.0
0,27,8,58,0,2,2,163.25,133.0
0,191,16,46,4,4,4,340.65,267.0
0,53,10,14,4,4,4,333.2,172.0
0,180,15,24,0,0,0,359.75,741.0
0,103,11,51,0,5,5,278.75,58.0
1,147,14,10,1,6,5,369.3,128.0
0,91,14,11,4,2,2,361.7,101.0
0,43,9,46,1,0,0,332.75,675.0
1,126,12,20,4,9,8,269.2,118.0
0,85,11,43,1,2,2,327.8,182.0
0,135,13,30,0,6,6,380.9,155.0
0,211,16,11,2,4,4,248.7,44.0
0,99,14,36,1,1,1,325.05,66.0
0,157,15,47,0,3,3,272.95,228.0
0,143,16,28,3,2,2,299.8,210.0
0,30,9,5,3,7,8,301.8,148.0
0,166,17,35,3,2,2,221.8,363.0
0,76,12,53,2,2,2,214.5,463.0
0,105,11,15,2,3,4,375.45,122.0
0,180,16,18,1,5,5,244.15,11.0
0,81,12,34,3,4,4,279.85,104.0
